column,na_count,na_pct
DURATION_PROPOSAL_NEGOTIATION__C,393,0.349644128113879
DAYS_FROM_KO_TO_ONBOARDING_COMPLETE__C,1020,0.9074733096085409
OPPORTUNITY_NAME__C,510,0.45373665480427045
RECORDTYPEID,0,0.0
TD_MENU_STATUS__C,1017,0.9048042704626335
CLOSED_WON_REASON__C,749,0.6663701067615658
RINGDNA100__EMAIL_ATTEMPTS__C,1124,1.0
RINGDNA100__CALL_ATTEMPTS__C,902,0.802491103202847
PRIMARY_CHURN_REASON_CSM_ASSESSED__C,773,0.6877224199288257
WECHAT__C,434,0.3861209964412811
MANAGER_NOTES__C,1124,1.0
SMS_MARKETING_SENT__C,1124,1.0
PRINTER_PROMOTION__C,969,0.8620996441281139
MENU_SPECIALIST_EVAL__C,0,0.0
BUSINESS_PHONE_LINE_2__C,1120,0.99644128113879
OTHER_RESTAURANTS_NOT_USING_OUR_SERVICE__C,1116,0.9928825622775801
SS4__C,0,0.0
NOTES__C,1021,0.9083629893238434
ADYEN_SUBMISSION_DATE__C,1120,0.99644128113879
STAGENAME,0,0.0
PROBABILITY,0,0.0
ACCOUNT_NAME__C,0,0.0
SD_MENU_INPUT__C,1080,0.9608540925266904
W9_RECEIVED__C,0,0.0
SYSTEMMODSTAMP,0,0.0
TOTANGO__TOTANGOINSIGHTS__C,1124,1.0
CLOSED_LOST_REASON__C,1012,0.900355871886121
OVERRIDDEN_ACTUAL_SOURCE__C,1108,0.9857651245551602
CT_COMPLETION_DELAY__C,1023,0.9101423487544484
RETENTION_LEVER_ACCEPTED__C,0,0.0
MENU_APPROVAL_LINK_IN_SLACK__C,972,0.8647686832740213
HOW_SOON_GO_LIVE__C,932,0.8291814946619217
DURATION_CONTRACT_SENT__C,391,0.34786476868327404
IS_MENU_UPLOADED__C,0,0.0
PROMOTIONS__C,499,0.44395017793594305
RINGDNA100__CURRENTGENERATORS__C,1124,1.0
ACCOUNTID,0,0.0
REFERRER_SALESFORCE_ID__C,1039,0.9243772241992882
DAYS_FROM_KO_TO_DE_ONBOARDING__C,1099,0.9777580071174378
CLIENT_EMPHASIZED_TOPICS__C,1014,0.902135231316726
SPECIAL_AGREEMENT__C,1074,0.9555160142348754
RESTAURANT_TIME_DISPLAY__C,0,0.0
SELF_DELIVERY_TIMEFRAME__C,1123,0.9991103202846975
NOTE_FOR_CLIENT_TECH__C,1032,0.9181494661921709
RINGDNA100__APP_OWNER_EMAIL__C,1124,1.0
RINGDNA__HASOPTEDOUTOFSMS2__C,0,0.0
STUDY_GUIDE_UPDATE__C,1124,1.0
NAME,0,0.0
ADDRESS_CITY_UPDATE__C,1124,1.0
OFFICIAL_TRANSFER_DATE__C,1121,0.9973309608540926
CREATEDBYID,0,0.0
AE_NOTES__C,1121,0.9973309608540926
PRINTER_RENT_OR_BUY__C,935,0.8318505338078291
RINGDNA100__TIME_SINCE_LAST_CALL_ATTEMPT_MINUTES__C,902,0.802491103202847
RISK_LEVEL__C,840,0.7473309608540926
GCLID__C,1124,1.0
DELIVERY_BEST_PRACTICE_SENT__C,1124,1.0
ESTIMATED_MONTHLY_PHONE_ORDER__C,934,0.8309608540925267
NOTE_FOR_WONDERSPAY_TEAM__C,1123,0.9991103202846975
SWITCHING_TO_FT_AFTER_INITIAL_3_MONTHS__C,1102,0.9804270462633452
AUTOMATION_TIMESTAMP__C,1107,0.9848754448398577
LASTVIEWEDDATE,1123,0.9991103202846975
TOTANGO__TOTANGO_ISONLINE__C,1124,1.0
AGE_MENU_INPUT__C,1080,0.9608540925266904
FISCAL,0,0.0
ACCOUNT_ADDRESS__C,0,0.0
X0_1_ADD_ON__C,0,0.0
VOICE_PLATFORM_PLAN__C,411,0.36565836298932386
DAYS_FROM_CW_TO_PRE_LIVE_CALL__C,1073,0.9546263345195729
CREATEDDATE,0,0.0
HASOVERDUETASK,0,0.0
DISCOVERY_COMPLETED__C,0,0.0
TD_CAPLAN_STATUS__C,449,0.3994661921708185
CLIENT_STATUS_NOTES__C,756,0.6725978647686833
PREFERRED_CONTACT_TIME__C,1124,1.0
NEXTSTEP,969,0.8620996441281139
DAYS_LAPSED__C,1122,0.998220640569395
CLIENT_NAME__C,933,0.8300711743772242
TD_PRE_LIVE_CALL__C,1124,1.0
