Page location,Date,Event name,Sessions
https://getskt.com/summerspecial/?utm_source=JulyMailer&utm_medium=DirectMail&utm_campaign=summerspecial&utm_id=14189,20230716,scroll,1
https://getskt.com/summerspecial/?utm_source=JulyMailer&utm_medium=DirectMail&utm_campaign=summerspecial&utm_id=14189,20230716,session_start,2
https://getskt.com/summerspecial/?utm_source=JulyMailer&utm_medium=DirectMail&utm_campaign=summerspecial&utm_id=14189,20230716,video_progress,1
https://getskt.com/summerspecial/?utm_source=JulyMailer&utm_medium=DirectMail&utm_campaign=summerspecial&utm_id=14189,20230716,video_start,1
https://getskt.com/summerspecial/?utm_source=JulyMailer&utm_medium=DirectMail&utm_campaign=summerspecial&utm_id=14201,20230929,first_visit,1
https://getskt.com/summerspecial/?utm_source=JulyMailer&utm_medium=DirectMail&utm_campaign=summerspecial&utm_id=14201,20230929,page_view,1
https://getskt.com/summerspecial/?utm_source=JulyMailer&utm_medium=DirectMail&utm_campaign=summerspecial&utm_id=14201,20230929,session_start,1
https://getskt.com/summerspecial/?utm_source=JulyMailer&utm_medium=DirectMail&utm_campaign=summerspecial&utm_id=14201,20230930,page_view,1
https://getskt.com/summerspecial/?utm_source=JulyMailer&utm_medium=DirectMail&utm_campaign=summerspecial&utm_id=14201,20230930,session_start,1
https://getskt.com/summerspecial/?utm_source=JulyMailer&utm_medium=DirectMail&utm_campaign=summerspecial&utm_id=14382,20230714,first_visit,1
https://getskt.com/summerspecial/?utm_source=JulyMailer&utm_medium=DirectMail&utm_campaign=summerspecial&utm_id=14382,20230714,page_view,1
https://getskt.com/summerspecial/?utm_source=JulyMailer&utm_medium=DirectMail&utm_campaign=summerspecial&utm_id=14382,20230714,session_start,1
https://getskt.com/summerspecial/?utm_source=JulyMailer&utm_medium=DirectMail&utm_campaign=summerspecial&utm_id=14536,20230713,first_visit,1
https://getskt.com/summerspecial/?utm_source=JulyMailer&utm_medium=DirectMail&utm_campaign=summerspecial&utm_id=14536,20230713,page_view,1
https://getskt.com/summerspecial/?utm_source=JulyMailer&utm_medium=DirectMail&utm_campaign=summerspecial&utm_id=14536,20230713,session_start,1
https://getskt.com/summerspecial/?utm_source=JulyMailer&utm_medium=DirectMail&utm_campaign=summerspecial&utm_id=14989,20230718,first_visit,1
https://getskt.com/summerspecial/?utm_source=JulyMailer&utm_medium=DirectMail&utm_campaign=summerspecial&utm_id=14989,20230718,page_view,1
https://getskt.com/summerspecial/?utm_source=JulyMailer&utm_medium=DirectMail&utm_campaign=summerspecial&utm_id=14989,20230718,scroll,1
https://getskt.com/summerspecial/?utm_source=JulyMailer&utm_medium=DirectMail&utm_campaign=summerspecial&utm_id=14989,20230718,session_start,1
https://getskt.com/summerspecial/?utm_source=JulyMailer&utm_medium=DirectMail&utm_campaign=summerspecial&utm_id=15422,20230720,first_visit,1
