Snowball_ID,Date,Event name,Sessions
64497,20230607,user_engagement,1
64467,20230601,first_visit,1
64467,20230601,page_view,1
64467,20230601,scroll,1
64467,20230601,session_start,1
64452,20230702,first_visit,2
64452,20230702,page_view,2
64452,20230702,session_start,2
64425,20230601,first_visit,1
64425,20230601,page_view,1
64425,20230601,scroll,1
64425,20230601,session_start,1
64400,20230601,first_visit,1
64400,20230601,page_view,1
64400,20230601,session_start,1
64181,20230602,first_visit,1
64181,20230602,page_view,1
64181,20230602,scroll,1
64181,20230602,session_start,2
64181,20230602,video_complete,1
64181,20230602,video_progress,1
64181,20230602,video_start,1
64146,20230605,first_visit,2
64146,20230605,page_view,2
64146,20230605,scroll,2
64146,20230605,session_start,2
64059,20230601,first_visit,1
64059,20230601,page_view,1
64059,20230601,scroll,1
64059,20230601,session_start,1
63822,20230601,first_visit,2
63822,20230601,page_view,2
63822,20230601,scroll,2
63822,20230601,session_start,2
63822,20230601,user_engagement,2
63806,20230618,first_visit,1
63806,20230618,page_view,1
63806,20230618,session_start,1
63806,20230614,first_visit,1
63806,20230614,page_view,1
63806,20230614,session_start,1
63568,20230624,first_visit,1
63568,20230624,page_view,1
63568,20230624,referraliwatch,1
63568,20230624,scroll,1
63568,20230624,session_start,1
63568,20230624,user_engagement,1
63250,20230702,page_view,1
63250,20230702,session_start,1
63250,20230701,first_visit,2
63250,20230701,page_view,2
63250,20230701,session_start,2
63247,20230615,first_visit,1
63247,20230615,page_view,1
63247,20230615,session_start,1
62771,20230612,first_visit,2
62771,20230612,page_view,2
62771,20230612,session_start,2
62302,20230708,first_visit,1
62302,20230708,page_view,1
62302,20230708,scroll,1
62302,20230708,session_start,1
62302,20230708,user_engagement,1
62145,20230601,first_visit,1
62145,20230601,page_view,1
62145,20230601,referraliwatch,1
62145,20230601,scroll,1
62145,20230601,session_start,1
62145,20230601,user_engagement,1
61011,20230701,first_visit,2
61011,20230701,page_view,2
61011,20230701,scroll,1
61011,20230701,session_start,2
61011,20230701,user_engagement,1
61011,20230701,video_complete,1
61011,20230701,video_progress,1
61011,20230701,video_start,1
60395,20230701,first_visit,1
60395,20230701,page_view,1
60395,20230701,session_start,1
60315,20230601,first_visit,2
60315,20230601,page_view,2
60315,20230601,session_start,2
60208,20230612,first_visit,1
60208,20230612,page_view,1
60208,20230612,session_start,1
60208,20230612,user_engagement,1
60207,20230609,first_visit,1
60207,20230609,page_view,1
60207,20230609,scroll,1
60207,20230609,session_start,1
60165,20230612,click,1
60165,20230612,first_visit,3
60165,20230612,page_view,3
60165,20230612,scroll,2
60165,20230612,session_start,3
59940,20230613,first_visit,1
59940,20230613,page_view,1
59940,20230613,scroll,1
59940,20230613,session_start,1
59651,20230619,page_view,1
59651,20230619,session_start,1
59651,20230613,first_visit,1
59651,20230613,page_view,1
59651,20230613,session_start,1
59604,20230626,first_visit,1
59604,20230626,page_view,1
59604,20230626,session_start,1
59604,20230613,first_visit,1
59604,20230613,page_view,1
59604,20230613,session_start,1
59199,20230602,first_visit,1
59199,20230602,page_view,1
59199,20230602,session_start,1
59022,20230602,first_visit,2
59022,20230602,page_view,2
59022,20230602,session_start,2
58839,20230621,first_visit,1
58839,20230621,page_view,1
58839,20230621,session_start,1
57939,20230608,first_visit,1
57939,20230608,page_view,1
57939,20230608,session_start,1
57730,20230627,first_visit,1
57730,20230627,page_view,1
57730,20230627,scroll,1
57730,20230627,session_start,1
57513,20230911,first_visit,1
57513,20230911,page_view,1
57513,20230911,scroll,1
57513,20230911,session_start,1
57513,20230911,user_engagement,1
57510,20230620,first_visit,1
57510,20230620,page_view,1
57510,20230620,scroll,1
57510,20230620,session_start,1
57510,20230620,video_complete,1
57510,20230620,video_progress,1
57510,20230620,video_start,1
57496,20230625,first_visit,1
57496,20230625,page_view,1
57496,20230625,scroll,1
57496,20230625,session_start,1
57104,20230615,first_visit,2
57104,20230615,page_view,2
57104,20230615,scroll,2
57104,20230615,session_start,2
57104,20230615,user_engagement,2
57073,20230603,session_start,1
57073,20230603,user_engagement,1
57073,20230602,first_visit,1
57073,20230602,page_view,1
57073,20230602,session_start,1
57025,20230617,AnyFormSubmit,1
57025,20230617,Any_Form-Submit,1
57025,20230617,first_visit,1
57025,20230617,form_start,1
57025,20230617,page_view,1
57025,20230617,scroll,1
57025,20230617,session_start,1
57025,20230617,user_engagement,1
56416,20230611,first_visit,1
56416,20230611,page_view,1
56416,20230611,scroll,1
56416,20230611,session_start,1
56416,20230611,user_engagement,1
56249,20230615,first_visit,1
56249,20230615,page_view,1
56249,20230615,session_start,1
55552,20230609,first_visit,1
55552,20230609,page_view,1
55552,20230609,scroll,1
55552,20230609,session_start,1
55405,20230606,first_visit,1
55405,20230606,form_start,1
55405,20230606,page_view,1
55405,20230606,scroll,1
55405,20230606,session_start,1
55405,20230606,user_engagement,1
54514,20230624,AnyFormSubmit,1
54514,20230624,Any_Form-Submit,1
54514,20230624,first_visit,1
54514,20230624,form_start,1
54514,20230624,page_view,1
54514,20230624,session_start,1
54514,20230624,user_engagement,1
54011,20230609,AnyFormSubmit,1
54011,20230609,Any_Form-Submit,1
54011,20230609,first_visit,1
54011,20230609,form_start,1
54011,20230609,page_view,1
54011,20230609,session_start,1
54011,20230609,user_engagement,1
53219,20230602,first_visit,2
53219,20230602,page_view,3
53219,20230602,session_start,3
53219,20230602,user_engagement,2
53191,20230616,first_visit,1
53191,20230616,page_view,1
53191,20230616,session_start,1
53191,20230616,user_engagement,1
52807,20230615,first_visit,1
52807,20230615,page_view,1
52807,20230615,scroll,1
52807,20230615,session_start,1
52458,20230608,page_view,2
52458,20230608,session_start,1
52458,20230608,video_progress,1
52458,20230608,video_start,1
52458,20230608,first_visit,1
52458,20230608,page_view,1
52458,20230608,scroll,1
52458,20230608,session_start,1
52458,20230608,user_engagement,1
52180,20230629,first_visit,2
52180,20230629,page_view,2
52180,20230629,session_start,2
52136,20230608,first_visit,1
52136,20230608,page_view,1
52136,20230608,session_start,1
51758,20230604,first_visit,1
51758,20230604,page_view,1
51758,20230604,session_start,1
51542,20230601,first_visit,1
51542,20230601,page_view,1
51542,20230601,session_start,1
51465,20230602,first_visit,1
51465,20230602,page_view,1
51465,20230602,session_start,1
50862,20230609,first_visit,1
50862,20230609,page_view,1
50862,20230609,scroll,1
50862,20230609,session_start,1
50785,20230813,page_view,1
50785,20230813,user_engagement,1
50785,20230813,first_visit,1
50785,20230813,page_view,1
50785,20230813,scroll,1
50785,20230813,session_start,1
50785,20230813,user_engagement,1
50785,20230810,first_visit,1
50785,20230810,page_view,1
50785,20230810,session_start,1
50785,20230810,user_engagement,1
50600,20230601,page_view,1
50600,20230601,session_start,1
49632,20230606,AnyFormSubmit,1
49632,20230606,Any_Form-Submit,1
49632,20230606,form_start,1
49632,20230606,page_view,1
49632,20230606,scroll,1
49632,20230606,user_engagement,1
49632,20230606,first_visit,1
49632,20230606,form_start,1
49632,20230606,page_view,1
49632,20230606,session_start,1
49632,20230606,user_engagement,1
49317,20230628,page_view,1
49317,20230628,session_start,1
49317,20230615,page_view,2
49317,20230615,session_start,2
49317,20230614,first_visit,1
49317,20230614,page_view,1
49317,20230614,scroll,1
49317,20230614,session_start,1
48366,20230610,first_visit,1
48366,20230610,page_view,1
48366,20230610,scroll,1
48366,20230610,session_start,1
48245,20230608,first_visit,1
48245,20230608,page_view,1
48245,20230608,session_start,1
48167,20230605,page_view,1
48167,20230605,scroll,1
48167,20230605,user_engagement,1
48167,20230605,first_visit,1
48167,20230605,page_view,1
48167,20230605,session_start,1
48167,20230605,user_engagement,1
47571,20230609,first_visit,1
47571,20230609,page_view,1
47571,20230609,scroll,1
47571,20230609,session_start,1
47471,20230617,first_visit,1
47471,20230617,page_view,1
47471,20230617,session_start,1
47298,20230607,first_visit,1
47298,20230607,page_view,1
47298,20230607,scroll,1
47298,20230607,session_start,1
47079,20230615,first_visit,1
47079,20230615,page_view,2
47079,20230615,scroll,1
47079,20230615,session_start,2
47078,20230709,AnyFormSubmit,1
47078,20230709,Any_Form-Submit,1
47078,20230709,first_visit,1
47078,20230709,form_start,1
47078,20230709,page_view,1
47078,20230709,scroll,1
47078,20230709,session_start,1
47078,20230709,user_engagement,1
46882,20230603,first_visit,1
46882,20230603,page_view,1
46882,20230603,session_start,1
46809,20230613,page_view,1
46809,20230613,session_start,1
46809,20230601,page_view,1
46809,20230601,session_start,1
46570,20230607,first_visit,1
46570,20230607,page_view,1
46570,20230607,session_start,1
46113,20230601,first_visit,2
46113,20230601,page_view,2
46113,20230601,session_start,2
45828,20230601,first_visit,2
45828,20230601,page_view,2
45828,20230601,session_start,2
45699,20230613,first_visit,2
45699,20230613,page_view,3
45699,20230613,session_start,3
45699,20230613,user_engagement,1
45200,20230613,first_visit,1
45200,20230613,page_view,1
45200,20230613,session_start,1
44736,20230612,page_view,2
44736,20230612,session_start,1
44736,20230612,first_visit,1
44736,20230612,page_view,1
44736,20230612,session_start,1
44736,20230612,user_engagement,1
44523,20230701,first_visit,1
44523,20230701,page_view,1
44523,20230701,session_start,1
44523,20230701,user_engagement,1
44484,20230613,first_visit,1
44484,20230613,page_view,1
44484,20230613,scroll,1
44484,20230613,session_start,1
44484,20230613,user_engagement,1
44409,20230613,page_view,1
44409,20230613,video_progress,1
44409,20230613,video_start,1
44409,20230613,first_visit,1
44409,20230613,page_view,1
44409,20230613,scroll,1
44409,20230613,session_start,1
44409,20230613,user_engagement,1
43646,20230602,first_visit,1
43646,20230602,form_start,1
43646,20230602,page_view,1
43646,20230602,scroll,1
43646,20230602,session_start,1
43048,20230617,AnyFormSubmit,1
43048,20230617,Any_Form-Submit,1
43048,20230617,first_visit,2
43048,20230617,form_start,1
43048,20230617,page_view,2
43048,20230617,session_start,2
43048,20230617,user_engagement,2
42945,20230617,first_visit,1
42945,20230617,page_view,1
42945,20230617,session_start,1
42870,20230608,first_visit,1
42870,20230608,page_view,2
42870,20230608,scroll,2
42870,20230608,session_start,2
42625,20230615,first_visit,2
42625,20230615,page_view,2
42625,20230615,session_start,4
42625,20230615,user_engagement,4
42440,20230922,page_view,2
42440,20230922,session_start,1
42340,20230922,page_view,1
42340,20230922,user_engagement,1
42064,20230615,first_visit,1
42064,20230615,page_view,1
42064,20230615,scroll,1
42064,20230615,session_start,1
41562,20230613,first_visit,1
41562,20230613,page_view,1
41562,20230613,scroll,1
41562,20230613,session_start,1
41319,20230613,first_visit,1
41319,20230613,page_view,1
41319,20230613,session_start,1
41319,20230613,user_engagement,1
41174,20230922,first_visit,1
41174,20230922,page_view,1
41174,20230922,session_start,1
40951,20230614,first_visit,1
40951,20230614,page_view,1
40951,20230614,session_start,1
40951,20230614,video_progress,1
40951,20230614,video_start,1
40904,20230614,first_visit,2
40904,20230614,page_view,2
40904,20230614,session_start,2
40904,20230614,user_engagement,1
40832,20230614,first_visit,1
40832,20230614,page_view,1
40832,20230614,referraliwatch,1
40832,20230614,scroll,1
40832,20230614,session_start,1
40832,20230614,user_engagement,1
40613,20230616,first_visit,1
40613,20230616,page_view,1
40613,20230616,session_start,1
40613,20230616,user_engagement,1
40597,20230615,first_visit,2
40597,20230615,page_view,2
40597,20230615,session_start,2
40029,20230603,first_visit,1
40029,20230603,page_view,1
40029,20230603,scroll,1
40029,20230603,session_start,2
40029,20230603,user_engagement,1
39838,20230610,first_visit,2
39838,20230610,page_view,2
39838,20230610,session_start,2
39415,20230601,first_visit,1
39415,20230601,page_view,1
39415,20230601,session_start,1
39378,20230606,first_visit,2
39378,20230606,page_view,2
39378,20230606,session_start,2
39252,20230613,first_visit,1
39252,20230613,page_view,2
39252,20230613,session_start,2
39157,20230601,page_view,2
39157,20230601,session_start,2
39157,20230601,user_engagement,2
39157,20230601,first_visit,2
39157,20230601,page_view,2
39157,20230601,session_start,2
39157,20230601,user_engagement,2
39032,20230609,first_visit,1
39032,20230609,page_view,1
39032,20230609,session_start,1
38857,20230602,page_view,1
38857,20230602,session_start,1
38795,20230613,first_visit,1
38795,20230613,page_view,1
38795,20230613,scroll,1
38795,20230613,session_start,1
38730,20230705,first_visit,1
38730,20230705,page_view,1
38730,20230705,scroll,1
38730,20230705,session_start,1
37971,20230601,first_visit,2
37971,20230601,form_start,1
37971,20230601,page_view,2
37971,20230601,session_start,2
37958,20230713,first_visit,1
37958,20230713,page_view,1
37958,20230713,session_start,1
37736,20230609,first_visit,1
37736,20230609,page_view,1
37736,20230609,session_start,1
37619,20230612,first_visit,1
37619,20230612,page_view,1
37619,20230612,scroll,1
37619,20230612,session_start,1
37134,20230620,first_visit,1
37134,20230620,page_view,1
37134,20230620,scroll,1
37134,20230620,session_start,1
37134,20230620,video_complete,1
37134,20230620,video_progress,1
37134,20230620,video_start,1
37095,20230620,page_view,1
37095,20230620,scroll,1
37095,20230620,session_start,1
37095,20230619,page_view,1
37095,20230619,scroll,1
37095,20230619,session_start,1
37095,20230618,page_view,1
37095,20230618,scroll,1
37095,20230618,session_start,1
37095,20230617,first_visit,1
37095,20230617,page_view,1
37095,20230617,session_start,1
37031,20230607,first_visit,1
37031,20230607,page_view,1
37031,20230607,session_start,1
36341,20230613,first_visit,1
36341,20230613,page_view,1
36341,20230613,scroll,1
36341,20230613,session_start,1
36341,20230610,first_visit,1
36341,20230610,page_view,1
36341,20230610,scroll,1
36341,20230610,session_start,1
36341,20230610,video_complete,1
36341,20230610,video_progress,1
36341,20230610,video_start,1
36165,20230610,form_start,1
36165,20230610,page_view,1
36165,20230610,scroll,1
36165,20230610,user_engagement,1
36165,20230610,first_visit,1
36165,20230610,page_view,1
36165,20230610,scroll,1
36165,20230610,session_start,1
36165,20230610,user_engagement,1
36133,20230614,click,1
36133,20230614,first_visit,1
36133,20230614,page_view,1
36133,20230614,session_start,1
35220,20230613,first_visit,3
35220,20230613,page_view,3
35220,20230613,scroll,1
35220,20230613,session_start,3
35220,20230613,video_complete,1
35220,20230613,video_progress,1
35220,20230613,video_start,1
