brizo_id,count
01964eff39ae8261,6
019aba6bff1bab63,17
019c7550ea13611d,2
019d74c8558cd8a0,9
019dc1e8e01ac845,20
019dd19185a79d33,3
019de5464e6e205d,11
019e845d757b96e0,3
019f5782a9068d69,5
01a29a5d7d1e2ec8,1
01a3278edd62c059,14
01a3ff5caf151e21,17
01a489104cfc6df1,20
01a48cf93d880236,3
01a4bc6602952315,20
01a4d08b6bb37c4c,16
01a53777db063640,5
01a810b1a6f117f2,2
01a81666c764e461,6
01a868135196e5b6,20
01a97d65da7050b8,1
01aa0441ed5f19b6,1
01aa3b9878d827b0,17
01aaf7f1d4cee357,6
01abad4720161bac,6
01ae2fc00e16a241,20
01ae34a53e3749e3,6
01ae60593196bc61,6
01afdc343286f095,8
01b185055dbe8989,4
01b19059c2ed08d0,21
01b19643fff3a162,1
01b208b36b1abeb4,1
01b4e6863b6bf0a3,15
01b57e3026a7a23e,11
01b77b8de901827c,2
01b780c9996e1d98,2
01b96dd0be6e628f,14
01b994507231dfef,16
01b9bafbca5f2568,3
01ba14b8c712108e,13
01ba17fa042ce83d,6
01bb27b3c4f568c7,14
01bb72209a59a669,7
01bc8ce9fae3a4f7,5
01be57f0ce3c412d,11
01be88956f608f6d,3
01bf1d85f03aba53,2
01bf4d1d21eb9941,1
01bf8582ffc16acb,1
01bf96dce76b2339,20
01bf9e1b72810cf2,7
01bfb4dd23186af6,4
01bfd91a7ecdf969,17
01c00da22a585b2c,20
01c05449ae6896b7,11
01c0e24b575b34ed,5
01c0ffbf95368c79,15
01c121d53d1b60f0,21
01c1b272a908a3bc,8
01c31316c697bc29,6
01c3ab5d2baaefcc,17
01c409507b0887ce,1
01c416ea87fc87cc,17
01c428589d3a70cd,11
01c83c4af7cd937f,20
01c8c056ca181f5c,3
01c92b218cdf8110,6
01c99ae962126ff4,1
01c9a4083e10fba2,21
01c9fcc35b3ae8d9,11
01cb29f3b01293a0,2
01cbff8c91a8c7ca,20
01ccc1a7482686a5,6
01ccf248ca34e223,3
01ce0b953186942e,6
01ceb9281b3fb3db,3
01cfa46cd288ab2a,17
01cfd9d63f210912,1
01d08583e3062cd5,5
01d12baee8578a00,2
01d1f9b77091c30b,14
01d2e9d4c86cb720,21
01d3e7714ed853d0,12
01d42cec78147ed7,17
01d445c27822c402,2
01d499f3ca91227a,15
01d586929c846260,21
01d6111893f8b7ab,1
01d700b2b544e7de,14
