Snowball_ID,Date,Event name,Sessions
17114,20230904,AnyFormSubmit,1
17114,20230904,Any_Form-Submit,1
17114,20230904,first_visit,1
17114,20230904,form_start,1
17114,20230904,page_view,1
17114,20230904,session_start,1
17531,20230907,AnyFormSubmit,1
17531,20230907,Any_Form-Submit,1
17531,20230907,first_visit,1
17531,20230907,form_start,1
17531,20230907,page_view,1
17531,20230907,session_start,1
18246,20230902,first_visit,1
18246,20230902,page_view,1
18246,20230902,session_start,2
18246,20230902,user_engagement,1
18742,20230814,first_visit,1
18742,20230814,page_view,1
18742,20230814,session_start,1
18852,20230831,first_visit,1
18852,20230831,page_view,1
18852,20230831,scroll,1
18852,20230831,session_start,1
19145,20230831,first_visit,1
19145,20230831,page_view,1
19145,20230831,scroll,1
19145,20230831,session_start,1
19569,20230830,AnyFormSubmit,1
19569,20230830,Any_Form-Submit,1
19569,20230830,first_visit,1
19569,20230830,form_start,1
19569,20230830,page_view,1
19569,20230830,session_start,1
19569,20230830,user_engagement,1
19647,20230830,AnyFormSubmit,2
19647,20230830,Any_Form-Submit,2
19647,20230830,first_visit,1
19647,20230830,form_start,2
19647,20230830,page_view,2
19647,20230830,session_start,1
19647,20230830,user_engagement,1
19665,20230906,AnyFormSubmit,1
19665,20230906,Any_Form-Submit,1
19665,20230906,first_visit,1
19665,20230906,form_start,1
19665,20230906,page_view,1
19665,20230906,session_start,1
19797,20230831,AnyFormSubmit,2
19797,20230831,Any_Form-Submit,2
19797,20230831,first_visit,2
19797,20230831,form_start,2
19797,20230831,page_view,3
19797,20230831,session_start,2
19797,20230831,user_engagement,2
20160,20230831,page_view,1
20160,20230831,session_start,1
20160,20230830,first_visit,1
20160,20230830,page_view,1
20160,20230830,session_start,1
20371,20230905,click,1
20371,20230905,first_visit,1
20371,20230905,page_view,1
20371,20230905,scroll,1
20371,20230905,session_start,1
20371,20230905,video_complete,1
20371,20230905,video_progress,1
20371,20230905,video_start,1
20371,20230901,first_visit,1
20371,20230901,page_view,1
20371,20230901,session_start,1
20482,20230831,first_visit,1
20482,20230831,page_view,2
20482,20230831,session_start,2
20482,20230831,user_engagement,1
20486,20230831,first_visit,1
20486,20230831,page_view,1
20486,20230831,scroll,1
20486,20230831,session_start,1
20486,20230831,user_engagement,1
20486,20230831,video_complete,1
20486,20230831,video_progress,1
20486,20230831,video_start,1
20606,20230901,first_visit,2
20606,20230901,page_view,3
20606,20230901,scroll,2
20606,20230901,session_start,3
20606,20230901,user_engagement,1
20655,20230831,first_visit,1
20655,20230831,page_view,1
20655,20230831,session_start,1
20851,20230901,first_visit,1
20851,20230901,page_view,1
20851,20230901,scroll,1
20851,20230901,session_start,1
20888,20230906,AnyFormSubmit,1
20888,20230906,Any_Form-Submit,1
20888,20230906,first_visit,1
20888,20230906,form_start,1
20888,20230906,page_view,1
20888,20230906,session_start,1
21757,20230831,first_visit,1
21757,20230831,page_view,1
21757,20230831,session_start,1
21923,20230830,AnyFormSubmit,1
21923,20230830,Any_Form-Submit,1
21923,20230830,first_visit,1
21923,20230830,form_start,1
21923,20230830,page_view,1
21923,20230830,session_start,1
21923,20230830,user_engagement,1
22032,20230907,first_visit,1
22032,20230907,page_view,1
22032,20230907,session_start,1
22032,20230907,user_engagement,1
22032,20230907,video_progress,1
22032,20230907,video_start,1
22222,20230814,page_view,1
22222,20230814,scroll,1
22222,20230814,user_engagement,1
22222,20230814,page_view,1
22222,20230814,scroll,1
22222,20230814,page_view,1
22222,20230814,user_engagement,1
22262,20230902,first_visit,1
22262,20230902,page_view,1
22262,20230902,scroll,1
22262,20230902,session_start,1
22469,20230902,AnyFormSubmit,1
22469,20230902,Any_Form-Submit,1
22469,20230902,first_visit,1
22469,20230902,form_start,1
22469,20230902,page_view,1
22469,20230902,session_start,1
22712,20230830,first_visit,1
22712,20230830,page_view,1
22712,20230830,scroll,1
22712,20230830,session_start,1
22755,20230902,AnyFormSubmit,1
22755,20230902,Any_Form-Submit,1
22755,20230902,first_visit,1
22755,20230902,form_start,1
22755,20230902,page_view,1
22755,20230902,session_start,1
22799,20230923,first_visit,1
22799,20230923,page_view,1
22799,20230923,session_start,1
22799,20230917,first_visit,1
22799,20230917,page_view,1
22799,20230917,session_start,1
22799,20230914,first_visit,1
22799,20230914,page_view,1
22799,20230914,session_start,1
22799,20230831,first_visit,1
22799,20230831,page_view,1
22799,20230831,session_start,1
22908,20230831,AnyFormSubmit,1
22908,20230831,Any_Form-Submit,1
22908,20230831,first_visit,1
22908,20230831,form_start,1
22908,20230831,page_view,1
22908,20230831,session_start,1
22908,20230831,user_engagement,1
23100,20230830,AnyFormSubmit,1
23100,20230830,Any_Form-Submit,1
23100,20230830,first_visit,1
23100,20230830,form_start,1
23100,20230830,page_view,1
23100,20230830,scroll,1
23100,20230830,session_start,1
23100,20230830,video_complete,1
23100,20230830,video_progress,1
23100,20230830,video_start,1
23247,20230923,page_view,1
23247,20230923,session_start,1
23247,20230922,first_visit,1
23247,20230922,page_view,1
23247,20230922,session_start,1
23351,20230831,first_visit,1
23351,20230831,page_view,1
23351,20230831,scroll,1
23351,20230831,session_start,1
23442,20230830,first_visit,1
23442,20230830,page_view,1
23442,20230830,session_start,1
23693,20230902,AnyFormSubmit,1
23693,20230902,Any_Form-Submit,1
23693,20230902,first_visit,2
23693,20230902,form_start,1
23693,20230902,page_view,2
23693,20230902,session_start,2
23693,20230902,user_engagement,1
23815,20230831,AnyFormSubmit,1
23815,20230831,Any_Form-Submit,1
23815,20230831,first_visit,1
23815,20230831,form_start,1
23815,20230831,page_view,1
23815,20230831,session_start,1
23815,20230831,user_engagement,1
24231,20230907,AnyFormSubmit,1
24231,20230907,Any_Form-Submit,1
24231,20230907,first_visit,1
24231,20230907,form_start,1
24231,20230907,page_view,1
24231,20230907,session_start,1
24424,20230830,AnyFormSubmit,1
24424,20230830,Any_Form-Submit,1
24424,20230830,first_visit,1
24424,20230830,form_start,1
24424,20230830,page_view,1
24424,20230830,session_start,1
24711,20230830,AnyFormSubmit,1
24711,20230830,Any_Form-Submit,1
24711,20230830,first_visit,1
24711,20230830,form_start,1
24711,20230830,page_view,1
24711,20230830,session_start,1
25178,20230830,AnyFormSubmit,1
25178,20230830,Any_Form-Submit,1
25178,20230830,first_visit,1
25178,20230830,form_start,1
25178,20230830,page_view,1
25178,20230830,scroll,1
25178,20230830,session_start,1
25178,20230830,video_complete,1
25178,20230830,video_progress,1
25178,20230830,video_start,1
25489,20230901,first_visit,1
25489,20230901,page_view,1
25489,20230901,session_start,1
25489,20230901,user_engagement,1
25507,20230901,first_visit,1
25507,20230901,page_view,1
25507,20230901,scroll,1
25507,20230901,session_start,1
25757,20230830,first_visit,1
25757,20230830,page_view,1
25757,20230830,scroll,1
25757,20230830,session_start,1
25823,20230904,AnyFormSubmit,1
25823,20230904,Any_Form-Submit,1
25823,20230904,first_visit,1
25823,20230904,form_start,1
25823,20230904,page_view,1
25823,20230904,session_start,1
25823,20230904,user_engagement,1
26053,20230831,AnyFormSubmit,1
26053,20230831,Any_Form-Submit,1
26053,20230831,first_visit,1
26053,20230831,form_start,1
26053,20230831,page_view,1
26053,20230831,session_start,1
26148,20230814,first_visit,1
26148,20230814,page_view,2
26148,20230814,session_start,2
26148,20230814,user_engagement,1
26416,20230907,first_visit,1
26416,20230907,page_view,2
26416,20230907,session_start,2
26416,20230907,user_engagement,1
26654,20230906,first_visit,1
26654,20230906,page_view,1
26654,20230906,scroll,1
26654,20230906,session_start,1
26794,20230901,first_visit,1
26794,20230901,page_view,1
26794,20230901,session_start,1
26963,20230902,AnyFormSubmit,1
26963,20230902,Any_Form-Submit,1
26963,20230902,first_visit,1
26963,20230902,form_start,1
26963,20230902,page_view,1
26963,20230902,scroll,1
26963,20230902,session_start,1
26963,20230902,user_engagement,1
27072,20230902,AnyFormSubmit,1
27072,20230902,Any_Form-Submit,1
27072,20230902,first_visit,1
27072,20230902,form_start,1
27072,20230902,page_view,1
27072,20230902,session_start,1
27201,20230909,AnyFormSubmit,1
27201,20230909,Any_Form-Submit,1
27201,20230909,first_visit,1
27201,20230909,form_start,1
27201,20230909,page_view,1
27201,20230909,session_start,1
27304,20230901,first_visit,1
27304,20230901,page_view,1
27304,20230901,session_start,1
27360,20230901,first_visit,1
27360,20230901,page_view,1
27360,20230901,session_start,1
27418,20230902,first_visit,1
27418,20230902,page_view,1
27418,20230902,session_start,1
27418,20230831,first_visit,1
27418,20230831,page_view,1
27418,20230831,scroll,1
27418,20230831,session_start,1
27648,20230831,first_visit,1
27648,20230831,page_view,1
27648,20230831,scroll,1
27648,20230831,session_start,1
27648,20230831,video_complete,1
27648,20230831,video_progress,1
