zip_code,total_pop,white_alone,black_alone,asian_alone,chinese_persons,chinese_speakers_total,pct_white,pct_black,pct_asian,pct_chinese
13123,35,35,0,0,0,0,1.0,0.0,0.0,0.0
13124,95,92,0,0,0,0,0.968421052631579,0.0,0.0,0.0
13126,36199,32267,978,697,160,0,0.891378214867814,0.027017320920467415,0.0192546755435233,0.004420011602530457
13131,2856,2638,19,11,0,0,0.9236694677871149,0.00665266106442577,0.003851540616246499,0.0
13132,3561,3308,19,0,0,0,0.9289525414209492,0.0053355798932884025,0.0,0.0
13134,129,39,0,0,0,0,0.3023255813953488,0.0,0.0,0.0
13135,6229,5742,21,107,36,0,0.9218173061486595,0.003371327660940761,0.017177717129555306,0.005779418847327019
13136,377,373,0,0,0,0,0.9893899204244032,0.0,0.0,0.0
13138,209,205,2,2,0,0,0.9808612440191388,0.009569377990430622,0.009569377990430622,0.0
13140,4192,3990,17,0,0,0,0.9518129770992366,0.0040553435114503815,0.0,0.0
13141,643,582,0,6,0,0,0.9051321928460342,0.0,0.00933125972006221,0.0
13142,6568,6129,8,0,0,0,0.9331607795371498,0.001218026796589525,0.0,0.0
13143,2405,2228,2,0,0,0,0.9264033264033265,0.0008316008316008316,0.0,0.0
13144,1105,1018,25,1,0,0,0.9212669683257918,0.02262443438914027,0.0009049773755656109,0.0
13145,1794,1767,0,0,0,0,0.9849498327759197,0.0,0.0,0.0
13146,2050,1943,2,13,0,0,0.9478048780487804,0.000975609756097561,0.006341463414634147,0.0
13147,1043,951,34,0,0,0,0.9117929050814957,0.032598274209012464,0.0,0.0
13148,10798,9901,231,183,35,0,0.9169290609372106,0.021392850527875533,0.016947582885719577,0.0032413409890720505
13152,7548,7294,25,43,0,0,0.9663487016428193,0.0033121356650768416,0.005696873343932167,0.0
13153,510,510,0,0,0,0,1.0,0.0,0.0,0.0
13154,38,38,0,0,0,0,1.0,0.0,0.0,0.0
13155,654,631,0,0,0,0,0.9648318042813455,0.0,0.0,0.0
13156,2108,1953,0,0,0,0,0.9264705882352942,0.0,0.0,0.0
13157,547,508,0,7,7,0,0.9287020109689214,0.0,0.012797074954296161,0.012797074954296161
13158,1377,1206,113,0,0,0,0.8758169934640523,0.08206245461147423,0.0,0.0
13159,5297,4858,21,20,6,0,0.9171228997545781,0.0039645082121955826,0.003775722106852936,0.0011327166320558807
13160,2321,2109,34,55,52,0,0.9086600603188281,0.014648858250753986,0.023696682464454975,0.02240413614821198
13162,150,150,0,0,0,0,1.0,0.0,0.0,0.0
13163,334,297,11,0,0,0,0.8892215568862275,0.03293413173652695,0.0,0.0
13164,2695,2465,19,0,0,0,0.9146567717996289,0.007050092764378479,0.0,0.0
13165,9429,8473,143,5,1,0,0.8986106692120055,0.015165977304061936,0.0005302789267154523,0.00010605578534309046
13166,5667,5277,29,3,0,0,0.9311805187930122,0.005117346038468326,0.0005293806246691371,0.0
13167,2984,2876,0,0,0,0,0.9638069705093834,0.0,0.0,0.0
13202,6842,2382,2923,381,88,0,0.3481438175971938,0.4272142648348436,0.05568547208418591,0.012861736334405145
13203,17387,9543,4602,1269,94,0,0.5488583424397538,0.2646805084258354,0.07298556392707195,0.005406338068671996
13204,19511,9816,5597,126,42,0,0.5031008149249141,0.28686382040900005,0.006457895546102199,0.002152631848700733
13205,18562,7069,8285,556,276,0,0.380831806917358,0.446341989009805,0.029953668785691195,0.014869087382825127
13206,16848,12042,2238,784,89,0,0.7147435897435898,0.13283475783475784,0.04653371320037987,0.005282526115859449
13207,12383,5678,4530,179,28,0,0.4585318581926835,0.365824113704272,0.014455301623193088,0.0022611644997173543
13208,22549,10841,5461,3079,60,0,0.4807752006740875,0.2421836888553816,0.13654707525832632,0.002660871879019025
13209,12995,11492,473,126,56,0,0.884340130819546,0.0363986148518661,0.00969603693728357,0.004309349749903809
13210,19298,11464,3867,1864,1076,0,0.5940511970152348,0.20038345942584723,0.09659032024043943,0.055757073271841644
13211,6155,4887,249,334,0,0,0.7939886271324127,0.04045491470349309,0.054264825345247764,0.0
13212,20185,18173,294,170,4,0,0.9003220213029477,0.01456527124102056,0.008422095615556105,0.00019816695566014366
13214,8713,5972,1273,409,231,0,0.6854126018592908,0.146103523470676,0.046941352002754504,0.02651210834385401
13215,14599,12386,1041,161,88,0,0.848414274950339,0.07130625385300363,0.011028152613192685,0.006027810123981094
13219,15546,13820,578,210,126,0,0.8889746558600283,0.03717998198893606,0.013508297954457738,0.008104978772674644
13224,8638,4194,2892,486,51,0,0.4855290576522343,0.33479972215790693,0.05626302384811299,0.0059041444778884
13244,8816,5770,682,1813,1524,0,0.654491833030853,0.07735934664246824,0.20564882032667878,0.17286751361161526
13290,0,0,0,0,0,0,,,,
13301,113,113,0,0,0,0,1.0,0.0,0.0,0.0
13302,1403,1336,0,4,0,0,0.9522451888809693,0.0,0.002851033499643621,0.0
13303,1455,1431,2,0,0,0,0.9835051546391752,0.0013745704467353953,0.0,0.0
13304,1841,1767,11,9,0,0,0.9598044541010321,0.005975013579576317,0.004888647474198805,0.0
13305,421,408,4,0,0,0,0.9691211401425178,0.009501187648456057,0.0,0.0
13308,4239,3956,0,53,0,0,0.9332389714555319,0.0,0.012502948808681292,0.0
13309,5828,5524,36,16,0,0,0.9478380233356212,0.0061770761839396015,0.002745367192862045,0.0
13310,731,731,0,0,0,0,1.0,0.0,0.0,0.0
13312,288,288,0,0,0,0,1.0,0.0,0.0,0.0
13313,562,538,3,0,0,0,0.9572953736654805,0.005338078291814947,0.0,0.0
13314,145,145,0,0,0,0,1.0,0.0,0.0,0.0
13315,1239,1213,3,0,0,0,0.9790153349475383,0.002421307506053269,0.0,0.0
13316,5924,5548,59,26,5,0,0.9365293720459149,0.009959486833220796,0.004388926401080351,0.0008440243079000675
13317,3970,3800,21,19,7,0,0.9571788413098237,0.005289672544080605,0.004785894206549119,0.0017632241813602015
13318,982,909,62,0,0,0,0.9256619144602851,0.06313645621181263,0.0,0.0
13319,434,390,0,0,0,0,0.8986175115207373,0.0,0.0,0.0
13320,2027,1978,0,6,6,0,0.975826344351258,0.0,0.0029600394671928957,0.0029600394671928957
13321,815,751,8,0,0,0,0.9214723926380368,0.0098159509202454,0.0,0.0
13322,1059,1029,0,0,0,0,0.9716713881019831,0.0,0.0,0.0
13323,11014,10141,101,229,27,0,0.9207372435082622,0.00917014708552751,0.020791719629562375,0.002451425458507354
13324,1714,1626,11,0,0,0,0.9486581096849475,0.006417736289381563,0.0,0.0
13325,882,855,3,0,0,0,0.9693877551020408,0.003401360544217687,0.0,0.0
13326,4536,3970,90,217,7,0,0.8752204585537919,0.01984126984126984,0.047839506172839504,0.0015432098765432098
13327,1956,1928,15,0,0,0,0.9856850715746421,0.007668711656441718,0.0,0.0
13328,1302,1106,10,21,4,0,0.8494623655913979,0.007680491551459293,0.016129032258064516,0.0030721966205837174
13329,3326,3081,16,17,6,0,0.9263379434756465,0.004810583283223091,0.005111244738424534,0.0018039687312086591
13331,175,175,0,0,0,0,1.0,0.0,0.0,0.0
13332,2695,2496,72,8,0,0,0.9261595547309833,0.02671614100185529,0.002968460111317254,0.0
13333,40,37,0,0,0,0,0.925,0.0,0.0,0.0
13334,887,842,23,0,0,0,0.9492671927846674,0.02593010146561443,0.0,0.0
13335,1388,1293,15,0,0,0,0.9315561959654178,0.010806916426512969,0.0,0.0
13337,690,624,12,9,0,0,0.9043478260869565,0.017391304347826087,0.013043478260869565,0.0
13338,1293,1272,4,0,0,0,0.9837587006960556,0.0030935808197989174,0.0,0.0
13339,6131,5838,93,0,0,0,0.9522100799217094,0.015168814222802153,0.0,0.0
13340,7322,6699,181,34,12,0,0.9149139579349904,0.024720021851953017,0.004643540016388965,0.0016388964763725759
13342,263,213,0,0,0,0,0.8098859315589354,0.0,0.0,0.0
13343,1543,1503,3,2,0,0,0.9740764744005185,0.0019442644199611147,0.0012961762799740765,0.0
13345,184,168,16,0,0,0,0.9130434782608695,0.08695652173913043,0.0,0.0
13346,6275,5430,306,214,69,0,0.8653386454183267,0.048764940239043826,0.03410358565737052,0.01099601593625498
13348,1529,1477,7,0,0,0,0.9659908436886854,0.004578155657292348,0.0,0.0
13350,9641,8714,154,148,26,0,0.9038481485323099,0.01597344673789026,0.015351104657193236,0.0026968156830204336
13352,21,18,0,0,0,0,0.8571428571428571,0.0,0.0,0.0
13353,54,52,0,0,0,0,0.9629629629629629,0.0,0.0,0.0
13354,3124,3044,5,13,0,0,0.9743918053777209,0.0016005121638924455,0.004161331626120359,0.0
13355,883,841,0,13,0,0,0.9524348810872028,0.0,0.014722536806342015,0.0
13357,10073,9346,56,31,9,0,0.9278268638935769,0.005559416261292564,0.0030775340017869554,0.0008934776134220193
13360,193,193,0,0,0,0,1.0,0.0,0.0,0.0
13361,666,632,4,0,0,0,0.948948948948949,0.006006006006006006,0.0,0.0
13363,2290,2169,17,0,0,0,0.9471615720524017,0.007423580786026201,0.0,0.0
13364,359,291,0,6,6,0,0.8105849582172702,0.0,0.016713091922005572,0.016713091922005572
13365,8545,7928,77,4,0,0,0.9277940315974254,0.00901111761263897,0.0004681100058513751,0.0
13367,8786,8049,160,21,3,0,0.9161165490553153,0.01821078989301161,0.0023901661734577737,0.0003414523104939677
13368,1025,1004,3,0,0,0,0.9795121951219512,0.002926829268292683,0.0,0.0
13402,1295,1246,3,0,0,0,0.9621621621621622,0.0023166023166023165,0.0,0.0
13403,7133,5859,806,92,0,0,0.8213935230618253,0.11299593438945744,0.012897798962568345,0.0
13404,162,156,0,0,0,0,0.9629629629629629,0.0,0.0,0.0
13406,491,489,0,0,0,0,0.9959266802443992,0.0,0.0,0.0
13407,5125,4729,13,69,47,0,0.9227317073170732,0.0025365853658536586,0.013463414634146341,0.009170731707317073
13408,3422,2834,171,226,85,0,0.8281706604324957,0.049970777323202806,0.06604324956165984,0.024839275277615428
13409,2123,2052,0,0,0,0,0.9665567593028733,0.0,0.0,0.0
13410,575,499,0,3,3,0,0.8678260869565217,0.0,0.0052173913043478265,0.0052173913043478265
13411,2920,2794,2,6,0,0,0.9568493150684931,0.0006849315068493151,0.002054794520547945,0.0
13413,16940,14998,173,735,236,0,0.8853600944510035,0.010212514757969303,0.04338842975206612,0.013931523022432113
13415,92,89,0,0,0,0,0.967391304347826,0.0,0.0,0.0
13416,2120,2032,12,0,0,0,0.9584905660377359,0.005660377358490566,0.0,0.0
13417,3012,2968,2,30,0,0,0.9853917662682603,0.0006640106241699867,0.0099601593625498,0.0
13418,186,186,0,0,0,0,1.0,0.0,0.0,0.0
13420,890,860,25,0,0,0,0.9662921348314607,0.028089887640449437,0.0,0.0
13421,12742,11776,95,56,40,0,0.924187725631769,0.007455658452362266,0.004394914456129336,0.0031392246115209545
13424,2285,1890,92,180,18,0,0.8271334792122538,0.04026258205689278,0.0787746170678337,0.00787746170678337
13425,1743,1683,3,10,10,0,0.9655765920826161,0.0017211703958691911,0.005737234652897304,0.005737234652897304
13428,1470,1420,4,1,0,0,0.9659863945578231,0.0027210884353741495,0.0006802721088435374,0.0
13431,1929,1815,5,28,0,0,0.9409020217729394,0.002592016588906169,0.014515292897874546,0.0
13433,1708,1664,5,0,0,0,0.9742388758782201,0.002927400468384075,0.0,0.0
13435,337,259,61,0,0,0,0.7685459940652819,0.18100890207715134,0.0,0.0
13436,107,94,13,0,0,0,0.8785046728971962,0.12149532710280374,0.0,0.0
13437,254,244,0,0,0,0,0.9606299212598425,0.0,0.0,0.0
13438,3310,3195,28,14,9,0,0.9652567975830816,0.008459214501510574,0.004229607250755287,0.002719033232628399
13439,3667,3535,16,27,9,0,0.9640032724297791,0.00436323970548132,0.007362967002999727,0.0024543223343332426
13440,41273,35385,1673,611,227,0,0.8573401497346934,0.0405349744384949,0.01480386693479999,0.00549996365662782
13441,145,145,0,0,0,0,1.0,0.0,0.0,0.0
13450,251,251,0,0,0,0,1.0,0.0,0.0,0.0
13452,4850,4486,16,0,0,0,0.9249484536082474,0.0032989690721649486,0.0,0.0
13454,754,705,0,0,0,0,0.9350132625994695,0.0,0.0,0.0
13455,71,63,0,0,0,0,0.8873239436619719,0.0,0.0,0.0
13456,4103,3858,34,65,15,0,0.9402875944430904,0.008286619546673165,0.015842066780404583,0.0036558615647087496
13457,38,38,0,0,0,0,1.0,0.0,0.0,0.0
13459,2034,1898,24,4,4,0,0.9331366764995084,0.011799410029498525,0.0019665683382497543,0.0019665683382497543
13460,4286,3992,18,34,27,0,0.9314045730284648,0.004199720018665422,0.007932804479701353,0.006299580027998133
13461,3046,2810,0,83,22,0,0.922521339461589,0.0,0.027248850952068287,0.007222586999343401
13464,1154,1103,1,0,0,0,0.9558058925476604,0.0008665511265164644,0.0,0.0
13468,305,283,0,0,0,0,0.9278688524590164,0.0,0.0,0.0
13469,1107,1052,0,55,0,0,0.950316169828365,0.0,0.04968383017163505,0.0
13470,771,745,0,0,0,0,0.9662775616083009,0.0,0.0,0.0
13471,2692,2611,4,14,0,0,0.9699108469539376,0.0014858841010401188,0.005200594353640416,0.0
13472,277,277,0,0,0,0,1.0,0.0,0.0,0.0
13473,1060,971,5,0,0,0,0.9160377358490566,0.0047169811320754715,0.0,0.0
13475,49,41,0,0,0,0,0.8367346938775511,0.0,0.0,0.0
13476,2540,2413,50,19,8,0,0.95,0.01968503937007874,0.007480314960629921,0.0031496062992125984
13477,1468,1455,0,0,0,0,0.9911444141689373,0.0,0.0,0.0
13478,3331,3253,0,26,0,0,0.9765836085259681,0.0,0.007805463824677274,0.0
13480,3454,3255,5,23,21,0,0.9423856398378692,0.0014475969889982628,0.006658946149392009,0.006079907353792704
13482,73,73,0,0,0,0,1.0,0.0,0.0,0.0
13483,405,395,5,0,0,0,0.9753086419753086,0.012345679012345678,0.0,0.0
13484,103,103,0,0,0,0,1.0,0.0,0.0,0.0
13485,1715,1674,2,7,6,0,0.9760932944606414,0.0011661807580174927,0.004081632653061225,0.003498542274052478
13486,691,613,0,0,0,0,0.8871201157742402,0.0,0.0,0.0
13488,130,130,0,0,0,0,1.0,0.0,0.0,0.0
13489,508,494,0,6,0,0,0.9724409448818898,0.0,0.011811023622047244,0.0
13490,1346,1339,0,0,0,0,0.9947994056463596,0.0,0.0,0.0
13491,3570,3354,5,13,0,0,0.9394957983193277,0.0014005602240896359,0.0036414565826330533,0.0
13492,11233,10366,245,0,0,0,0.9228167007923084,0.021810736223626812,0.0,0.0
13493,2355,2267,5,1,0,0,0.9626326963906582,0.0021231422505307855,0.0004246284501061571,0.0
13494,312,241,0,21,0,0,0.7724358974358975,0.0,0.0673076923076923,0.0
13495,1889,1766,2,20,20,0,0.9348861831656962,0.0010587612493382743,0.010587612493382742,0.010587612493382742
13501,40235,20505,6045,5594,125,0,0.5096309183546663,0.15024232633279483,0.13903318006710574,0.003106747856343979
13502,33241,24740,3296,1654,230,0,0.7442616046448662,0.09915465840377846,0.04975782918684757,0.006919166090069493
13601,37409,31161,1709,869,104,0,0.8329813681199711,0.04568419364324093,0.023229704081905424,0.0027800796599748725
13602,2700,1460,512,199,67,0,0.5407407407407407,0.18962962962962962,0.0737037037037037,0.024814814814814814
13603,13973,9248,1578,569,50,0,0.661847849423889,0.11293208330351392,0.04072139125456237,0.003578329635726043
13605,5106,4659,175,4,0,0,0.9124559341950647,0.03427340383862123,0.0007833920877399138,0.0
13606,2397,2339,10,1,0,0,0.9758030871923238,0.004171881518564873,0.00041718815185648727,0.0
13607,2061,1962,37,9,0,0,0.9519650655021834,0.017952450266860747,0.004366812227074236,0.0
13608,1845,1660,17,0,0,0,0.8997289972899729,0.00921409214092141,0.0,0.0
13611,265,265,0,0,0,0,1.0,0.0,0.0,0.0
13612,2940,2678,0,119,0,0,0.9108843537414966,0.0,0.04047619047619048,0.0
13613,2733,2650,12,0,0,0,0.9696304427369191,0.0043907793633369925,0.0,0.0
13614,287,278,0,0,0,0,0.9686411149825784,0.0,0.0,0.0
13615,538,502,20,0,0,0,0.9330855018587361,0.03717472118959108,0.0,0.0
13616,1560,1312,129,0,0,0,0.841025641025641,0.08269230769230769,0.0,0.0
13617,12294,10970,449,271,91,0,0.8923051895233447,0.03652188059215878,0.022043273141369772,0.007401984707987636
13618,1696,1564,8,0,0,0,0.9221698113207547,0.0047169811320754715,0.0,0.0
13619,10774,9225,268,91,17,0,0.8562279561908298,0.02487469834787451,0.008446259513643958,0.001577872656395025
13620,2150,2117,10,0,0,0,0.9846511627906976,0.004651162790697674,0.0,0.0
13621,683,681,0,0,0,0,0.9970717423133236,0.0,0.0,0.0
13622,2100,1905,92,9,0,0,0.9071428571428571,0.04380952380952381,0.004285714285714286,0.0
13623,76,76,0,0,0,0,1.0,0.0,0.0,0.0
13624,4438,3819,312,39,12,0,0.8605227579990987,0.07030193780982424,0.00878774222622803,0.0027039206849932404
13625,1689,1645,3,8,0,0,0.9739490822972173,0.0017761989342806395,0.004736530491415038,0.0
13626,2322,2172,11,9,6,0,0.9354005167958657,0.004737295434969853,0.003875968992248062,0.002583979328165375
13628,185,177,0,0,0,0,0.9567567567567568,0.0,0.0,0.0
13630,1307,1268,5,0,0,0,0.9701606732976281,0.0038255547054322878,0.0,0.0
13632,128,128,0,0,0,0,1.0,0.0,0.0,0.0
13633,378,358,0,0,0,0,0.9470899470899471,0.0,0.0,0.0
13634,3866,3729,16,0,0,0,0.9645628556647697,0.004138644593895499,0.0,0.0
13635,1283,1227,1,0,0,0,0.9563522992985191,0.000779423226812159,0.0,0.0
13636,184,178,1,2,2,0,0.967391304347826,0.005434782608695652,0.010869565217391304,0.010869565217391304
13637,5280,3571,686,17,0,0,0.6763257575757575,0.12992424242424241,0.0032196969696969696,0.0
13638,172,155,0,0,0,0,0.9011627906976745,0.0,0.0,0.0
13639,23,23,0,0,0,0,1.0,0.0,0.0,0.0
13640,305,301,0,0,0,0,0.9868852459016394,0.0,0.0,0.0
13641,69,69,0,0,0,0,1.0,0.0,0.0,0.0
13642,9018,7816,369,8,8,0,0.8667110223996451,0.04091816367265469,0.0008871146595697493,0.0008871146595697493
13643,20,20,0,0,0,0,1.0,0.0,0.0,0.0
13645,0,0,0,0,0,0,,,,
13646,2373,2266,8,5,0,0,0.9549093973872735,0.00337126000842815,0.002107037505267594,0.0
13647,159,145,0,0,0,0,0.9119496855345912,0.0,0.0,0.0
13648,2236,2114,0,0,0,0,0.945438282647585,0.0,0.0,0.0
13649,58,58,0,0,0,0,1.0,0.0,0.0,0.0
13650,1268,1150,6,17,0,0,0.9069400630914827,0.00473186119873817,0.013406940063091483,0.0
13651,127,126,0,0,0,0,0.9921259842519685,0.0,0.0,0.0
13652,1876,1694,3,4,4,0,0.9029850746268657,0.0015991471215351812,0.0021321961620469083,0.0021321961620469083
13654,2370,2335,4,0,0,0,0.9852320675105485,0.0016877637130801688,0.0,0.0
13655,3705,424,24,200,42,0,0.11443994601889339,0.006477732793522267,0.05398110661268556,0.011336032388663968
13656,2945,2683,145,12,12,0,0.9110356536502546,0.04923599320882852,0.0040747028862478775,0.0040747028862478775
13658,2028,1967,0,0,0,0,0.9699211045364892,0.0,0.0,0.0
13659,371,357,0,0,0,0,0.9622641509433962,0.0,0.0,0.0
13660,1953,1850,4,11,5,0,0.9472606246799795,0.002048131080389145,0.0056323604710701485,0.002560163850486431
13661,2043,1892,0,25,0,0,0.9260890846793931,0.0,0.012236906510034264,0.0
13662,15737,14837,106,97,1,0,0.9428099383618225,0.006735718370718688,0.006163817754336913,6.354451293130838e-05
13664,401,349,14,1,0,0,0.8703241895261845,0.034912718204488775,0.0024937655860349127,0.0
13665,686,667,13,0,0,0,0.9723032069970845,0.018950437317784258,0.0,0.0
13666,236,164,9,0,0,0,0.6949152542372882,0.038135593220338986,0.0,0.0
13667,3460,3218,4,11,0,0,0.9300578034682081,0.0011560693641618498,0.003179190751445087,0.0
13668,3313,3165,25,0,0,0,0.9553274977361907,0.007546030787805615,0.0,0.0
13669,15615,14220,656,79,53,0,0.9106628242074928,0.042010886967659304,0.005059237912263849,0.003394172270252962
13670,382,374,0,1,1,0,0.9790575916230366,0.0,0.002617801047120419,0.002617801047120419
13672,408,393,0,0,0,0,0.9632352941176471,0.0,0.0,0.0
13673,1983,1721,19,29,3,0,0.8678769541099345,0.009581442259203227,0.014624306606152295,0.0015128593040847202
13674,154,154,0,0,0,0,1.0,0.0,0.0,0.0
13675,51,46,0,0,0,0,0.9019607843137255,0.0,0.0,0.0
13676,13408,12155,257,406,89,0,0.9065483293556086,0.019167661097852028,0.030280429594272077,0.006637828162291169
13678,19,19,0,0,0,0,1.0,0.0,0.0,0.0
13679,1169,1102,0,22,0,0,0.9426860564585116,0.0,0.018819503849443968,0.0
13680,1417,1385,0,7,5,0,0.9774170783345095,0.0,0.004940014114326041,0.0035285815102328866
13681,941,881,1,0,0,0,0.9362380446333688,0.0010626992561105207,0.0,0.0
13682,795,744,0,4,0,0,0.9358490566037736,0.0,0.005031446540880503,0.0
13683,58,0,0,0,0,0,0.0,0.0,0.0,0.0
13684,1105,1058,15,3,0,0,0.9574660633484163,0.013574660633484163,0.0027149321266968325,0.0
13685,2234,2054,19,14,9,0,0.9194270367054611,0.008504923903312443,0.006266786034019696,0.0040286481647269475
13687,421,417,0,0,0,0,0.9904988123515439,0.0,0.0,0.0
13690,651,539,26,0,0,0,0.8279569892473119,0.039938556067588324,0.0,0.0
13691,3172,2655,30,80,73,0,0.8370113493064313,0.009457755359394703,0.025220680958385876,0.023013871374527112
13692,216,216,0,0,0,0,1.0,0.0,0.0,0.0
13693,315,310,0,5,0,0,0.9841269841269841,0.0,0.015873015873015872,0.0
13694,1232,1139,7,8,0,0,0.924512987012987,0.005681818181818182,0.006493506493506494,0.0
13695,169,169,0,0,0,0,1.0,0.0,0.0,0.0
13696,188,188,0,0,0,0,1.0,0.0,0.0,0.0
13697,1951,1840,0,0,0,0,0.9431060994361866,0.0,0.0,0.0
13699,2123,1685,139,168,91,0,0.7936881771078662,0.06547338671691004,0.07913330193122939,0.04286387187941592
13730,2763,2605,10,24,24,0,0.9428157799493304,0.003619254433586681,0.008686210640608035,0.008686210640608035
13731,1102,1020,0,9,0,0,0.925589836660617,0.0,0.008166969147005444,0.0
13732,7438,6784,83,137,10,0,0.9120731379403065,0.011158913686474859,0.018418929819844044,0.0013444474321054048
13733,5265,5095,26,19,14,0,0.9677113010446344,0.0049382716049382715,0.0036087369420702755,0.0026590693257359924
13734,2243,2124,53,0,0,0,0.9469460543914401,0.023629068212215783,0.0,0.0
13736,1887,1800,0,0,0,0,0.9538950715421304,0.0,0.0,0.0
13738,22,22,0,0,0,0,1.0,0.0,0.0,0.0
13739,792,770,0,13,0,0,0.9722222222222222,0.0,0.016414141414141416,0.0
13740,607,539,12,4,0,0,0.8879736408566722,0.019769357495881382,0.006589785831960461,0.0
13743,2893,2768,0,8,8,0,0.9567922571724853,0.0,0.00276529554096094,0.00276529554096094
13744,1284,1262,1,0,0,0,0.9828660436137072,0.000778816199376947,0.0,0.0
13746,2432,2140,4,11,0,0,0.8799342105263158,0.001644736842105263,0.004523026315789474,0.0
13747,0,0,0,0,0,0,,,,
13748,3722,3326,23,0,0,0,0.8936055883933369,0.006179473401397098,0.0,0.0
13750,588,578,0,0,0,0,0.9829931972789115,0.0,0.0,0.0
13751,334,334,0,0,0,0,1.0,0.0,0.0,0.0
13752,913,876,0,3,0,0,0.9594742606790799,0.0,0.0032858707557502738,0.0
13753,5629,5092,89,137,37,0,0.9046011724995559,0.015810978859477704,0.02433824835672411,0.006573103570794102
13754,2793,2677,17,11,0,0,0.9584675975653419,0.006086645184389545,0.003938417472252059,0.0
13755,737,688,0,0,0,0,0.9335142469470827,0.0,0.0,0.0
13756,665,646,13,5,0,0,0.9714285714285714,0.019548872180451128,0.007518796992481203,0.0
13757,1121,1070,0,0,0,0,0.9545049063336307,0.0,0.0,0.0
13760,42880,36627,1839,818,291,0,0.8541744402985074,0.04288712686567164,0.019076492537313434,0.006786380597014925
13774,230,211,0,0,0,0,0.9173913043478261,0.0,0.0,0.0
13775,1839,1686,7,3,0,0,0.9168026101141925,0.0038064165307232192,0.0016313213703099511,0.0
13776,395,374,0,5,0,0,0.9468354430379747,0.0,0.012658227848101266,0.0
13777,445,445,0,0,0,0,1.0,0.0,0.0,0.0
13778,5139,4849,16,21,5,0,0.9435687877018876,0.0031134461957579296,0.004086398131932283,0.000972951936174353
13780,842,775,0,0,0,0,0.9204275534441805,0.0,0.0,0.0
13782,797,746,7,0,0,0,0.9360100376411543,0.00878293601003764,0.0,0.0
13783,2200,2055,29,56,53,0,0.9340909090909091,0.013181818181818182,0.025454545454545455,0.02409090909090909
13784,383,329,0,0,0,0,0.8590078328981723,0.0,0.0,0.0
13786,440,375,11,9,0,0,0.8522727272727273,0.025,0.020454545454545454,0.0
13787,3120,2868,2,68,0,0,0.9192307692307692,0.000641025641025641,0.021794871794871794,0.0
13788,950,827,27,14,0,0,0.8705263157894737,0.028421052631578948,0.014736842105263158,0.0
13790,18560,14140,1136,1530,218,0,0.7618534482758621,0.061206896551724135,0.0824353448275862,0.011745689655172413
13795,3180,2490,128,88,18,0,0.7830188679245284,0.04025157232704402,0.027672955974842768,0.005660377358490566
13796,915,850,7,0,0,0,0.9289617486338798,0.007650273224043716,0.0,0.0
13797,2105,2022,11,0,0,0,0.9605700712589074,0.005225653206650831,0.0,0.0
13801,1533,1471,4,0,0,0,0.95955642530985,0.002609262883235486,0.0,0.0
13802,1206,1193,0,0,0,0,0.9892205638474295,0.0,0.0,0.0
13803,3936,3794,0,11,0,0,0.9639227642276422,0.0,0.0027947154471544716,0.0
13804,266,265,0,0,0,0,0.9962406015037594,0.0,0.0,0.0
13806,168,98,0,10,3,0,0.5833333333333334,0.0,0.05952380952380952,0.017857142857142856
13807,1260,1163,9,57,0,0,0.9230158730158731,0.007142857142857143,0.04523809523809524,0.0
13808,1486,1430,4,0,0,0,0.9623149394347241,0.0026917900403768506,0.0,0.0
13809,1688,1628,0,0,0,0,0.9644549763033176,0.0,0.0,0.0
13810,1195,1104,3,3,0,0,0.9238493723849373,0.002510460251046025,0.002510460251046025,0.0
13811,4102,3850,14,82,6,0,0.9385665529010239,0.0034129692832764505,0.019990248659190638,0.0014627011214041932
13812,2313,2275,0,0,0,0,0.9835711197578901,0.0,0.0,0.0
13813,1148,1131,8,0,0,0,0.985191637630662,0.006968641114982578,0.0,0.0
13814,28,16,0,0,0,0,0.5714285714285714,0.0,0.0,0.0
13815,12855,11627,152,74,4,0,0.9044729677168417,0.011824192921042396,0.0057565149747180085,0.0003111629716063788
13820,22954,19710,1218,402,246,0,0.8586738694780867,0.05306264703319683,0.017513287444454125,0.010717086346606257
13825,2785,2524,19,98,70,0,0.9062836624775583,0.006822262118491921,0.03518850987432675,0.025134649910233394
13826,68,62,0,0,0,0,0.9117647058823529,0.0,0.0,0.0
13827,11713,10984,106,136,69,0,0.9377614616238368,0.00904977375565611,0.011611030478955007,0.005890890463587467
13830,4826,4602,45,38,0,0,0.9535847492747617,0.009324492333195192,0.007874015748031496,0.0
13832,513,512,0,0,0,0,0.9980506822612085,0.0,0.0,0.0
13833,4176,3967,0,14,5,0,0.9499521072796935,0.0,0.003352490421455939,0.0011973180076628352
13834,108,108,0,0,0,0,1.0,0.0,0.0,0.0
13835,1182,1144,0,14,14,0,0.9678510998307953,0.0,0.011844331641285956,0.011844331641285956
13838,4185,3609,81,0,0,0,0.8623655913978494,0.01935483870967742,0.0,0.0
13839,1362,1225,0,10,0,0,0.8994126284875184,0.0,0.007342143906020558,0.0
13841,394,367,4,11,0,0,0.9314720812182741,0.01015228426395939,0.027918781725888325,0.0
13842,607,494,32,9,0,0,0.8138385502471169,0.05271828665568369,0.014827018121911038,0.0
13843,2014,1900,8,7,3,0,0.9433962264150944,0.003972194637537239,0.003475670307845084,0.0014895729890764648
