fill_info,State,Contact_Title,Year_Established,Employee_Size,Country,Campaign_Name,New_Category
0,ON,OWNER,NA,9,Canada,Apple,Chinese
0,SK,OWNER,NA,9,Canada,Apple,Chinese
0,NY,Unknown,NA,9,USA,Apple,Unknown
0,FL,Unknown,NA,9,USA,Apple,Unknown
0,TN,Unknown,NA,9,USA,Apple,Unknown
0,TN,Unknown,NA,9,USA,Apple,Unknown
0,TN,Unknown,NA,9,USA,Apple,Unknown
0,TN,Unknown,NA,9,USA,Apple,Unknown
0,TN,Unknown,NA,9,USA,Apple,Unknown
0,WA,Unknown,NA,9,USA,Apple,Unknown
0,OK,Unknown,NA,9,USA,Apple,Unknown
0,PA,Unknown,NA,9,USA,Apple,Unknown
0,TX,Unknown,NA,9,USA,Apple,Unknown
0,FL,Unknown,NA,9,USA,Apple,Unknown
0,FL,Unknown,NA,9,USA,Apple,Chinese
0,CA,Unknown,NA,9,USA,Apple,Japanese
0,CA,OWNER,NA,9,USA,Apple,Chinese
0,SC,Unknown,NA,9,USA,Apple,Japanese
0,CA,CHIEF_EXECUTIVE_OFFICER,NA,9,USA,Apple,Japanese
0,AL,MANAGING_PARTNER,NA,9,USA,Apple,Cajun_Seafood
0,CA,PRINCIPAL,NA,9,USA,Apple,Japanese
0,OH,MANAGING_MEMBER,NA,9,USA,Apple,Cajun_Seafood
0,CO,Unknown,NA,9,USA,Apple,Chinese
0,VA,MANAGER,NA,9,USA,Apple,Unknown
0,VA,MANAGER,NA,9,USA,Apple,Unknown
0,CO,OWNER,NA,9,USA,Apple,Unknown
0,FL,VICE PRESIDENT,NA,9,USA,Apple,Unknown
0,FL,PRESIDENT,NA,9,USA,Apple,Unknown
0,FL,VICE PRESIDENT,NA,9,USA,Apple,Unknown
0,FL,OWNER,NA,9,USA,Apple,Unknown
0,LA,PRESIDENT,NA,9,USA,Apple,Unknown
0,CA,OWNER,NA,9,USA,Apple,Unknown
0,VA,OWNER,NA,9,USA,Apple,Unknown
0,GA,MANAGER,NA,9,USA,Apple,Unknown
0,IL,OWNER,NA,9,USA,Apple,Unknown
0,TX,OWNER,NA,9,USA,Apple,Unknown
0,PA,PRESIDENT,NA,9,USA,Apple,Unknown
0,CA,OWNER,NA,9,USA,Apple,Unknown
0,CA,OWNER,NA,9,USA,Apple,Unknown
0,FL,MANAGER,NA,9,USA,Apple,Unknown
0,VA,Unknown,NA,10,USA,Apple,Chinese
0,OR,Unknown,NA,10,USA,Apple,Japanese
0,OR,Unknown,NA,10,USA,Apple,Japanese
0,CA,Unknown,NA,10,USA,Apple,Asian_Fusion
0,NJ,OWNER,NA,10,USA,Apple,Chinese
0,NE,Unknown,NA,10,USA,Apple,Chinese
0,NJ,PRINCIPAL,NA,10,USA,Apple,Chinese
0,LA,Unknown,NA,10,USA,Apple,Cajun_Seafood
0,SC,Unknown,NA,11,USA,Apple,Japanese
0,CA,Unknown,NA,11,USA,Apple,Chinese
